"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 12 21:20:25 GMT 2025","Thu Jun 12 21:20:25 GMT 2025","782","","tests.HeaderTests","","tests.HeaderTests","HeaderDescriptionTest","HeaderDescriptionTest()",""
"passed","Thu Jun 12 21:20:14 GMT 2025","Thu Jun 12 21:20:15 GMT 2025","765","","tests.BrowserAgnosticFeaturesTests","","tests.BrowserAgnosticFeaturesTests","acceptLaunchConfirmDialogBoxTest","acceptLaunchConfirmDialogBoxTest()",""
"passed","Thu Jun 12 21:26:34 GMT 2025","Thu Jun 12 21:26:34 GMT 2025","750","","tests.WebFormTests","","tests.WebFormTests","textInputTest","textInputTest()",""
"passed","Thu Jun 12 21:20:38 GMT 2025","Thu Jun 12 21:20:39 GMT 2025","704","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [15] Web storage, web-storage.html, Web storage, class pageObjects.WebStoragePage",""
"passed","Thu Jun 12 21:20:11 GMT 2025","Thu Jun 12 21:20:12 GMT 2025","881","","tests.BrowserAgnosticFeaturesTests","","tests.BrowserAgnosticFeaturesTests","iFrameTest","iFrameTest()",""
"passed","Thu Jun 12 21:20:43 GMT 2025","Thu Jun 12 21:20:43 GMT 2025","707","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [21] Login form, login-form.html, Login form, class pageObjects.LoginFormPage",""
"passed","Thu Jun 12 21:20:38 GMT 2025","Thu Jun 12 21:20:38 GMT 2025","662","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [14] Dialog boxes, dialog-boxes.html, Dialog boxes, class pageObjects.DialogBoxesPage",""
"passed","Thu Jun 12 21:19:57 GMT 2025","Thu Jun 12 21:19:57 GMT 2025","108","","TrainingLocatorsTests","","TrainingLocatorsTests","headerTest","headerTest()",""
"passed","Thu Jun 12 21:20:13 GMT 2025","Thu Jun 12 21:20:14 GMT 2025","816","","tests.BrowserAgnosticFeaturesTests","","tests.BrowserAgnosticFeaturesTests","cancelLaunchPromptDialogBoxTest","cancelLaunchPromptDialogBoxTest()",""
"passed","Thu Jun 12 21:26:27 GMT 2025","Thu Jun 12 21:26:28 GMT 2025","1100","","tests.WebFormTests","","tests.WebFormTests","textareaInputTest","textareaInputTest()",""
"passed","Thu Jun 12 21:26:31 GMT 2025","Thu Jun 12 21:26:32 GMT 2025","965","","tests.WebFormTests","","tests.WebFormTests","fileInputTest","fileInputTest()",""
"passed","Thu Jun 12 21:20:30 GMT 2025","Thu Jun 12 21:20:31 GMT 2025","665","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [3] Dropdown menu, dropdown-menu.html, Dropdown menu, class pageObjects.DropdownMenuPage",""
"passed","Thu Jun 12 21:20:15 GMT 2025","Thu Jun 12 21:20:16 GMT 2025","808","","tests.BrowserAgnosticFeaturesTests","","tests.BrowserAgnosticFeaturesTests","launchAlertDialogBoxTest","launchAlertDialogBoxTest()",""
"passed","Thu Jun 12 21:20:41 GMT 2025","Thu Jun 12 21:20:41 GMT 2025","787","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [18] Get user media, get-user-media.html, Get user media, class pageObjects.GetUserMediaPage",""
"passed","Thu Jun 12 21:19:59 GMT 2025","Thu Jun 12 21:20:00 GMT 2025","557","","TrainingLocatorsTests","","TrainingLocatorsTests","selectorsTest","selectorsTest()",""
"passed","Thu Jun 12 21:20:44 GMT 2025","Thu Jun 12 21:20:45 GMT 2025","779","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [23] Random calculator, random-calculator.html, Random calculator, class pageObjects.RandomCalculatorPage",""
