"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 27 01:54:07 GMT 2025","Fri Jun 27 01:54:12 GMT 2025","4329","","ui.tests.LoadingImagesSelenideTests","","ui.tests.LoadingImagesSelenideTests","loadingImagesTest","loadingImagesTest(String) [2] calendar",""
"passed","Fri Jun 27 01:53:43 GMT 2025","Fri Jun 27 01:53:45 GMT 2025","1919","","ui.tests.HeaderTests","","ui.tests.HeaderTests","logoTest","logoTest()",""
"passed","Fri Jun 27 01:59:49 GMT 2025","Fri Jun 27 01:59:50 GMT 2025","830","","ui.tests.LoginFormTests","","ui.tests.LoginFormTests","invalidCredentialsTest","invalidCredentialsTest(String, String) [3] username, password",""
"passed","Fri Jun 27 02:00:04 GMT 2025","Fri Jun 27 02:00:05 GMT 2025","724","","ui.tests.WebFormTests","","ui.tests.WebFormTests","readOnlyTest","readOnlyTest()",""
"passed","Fri Jun 27 01:53:50 GMT 2025","Fri Jun 27 01:53:51 GMT 2025","749","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [8] Slow calculator, slow-calculator.html, Slow calculator, class ui.pageObjects.SlowCalculatorPage",""
"passed","Fri Jun 27 01:54:00 GMT 2025","Fri Jun 27 01:54:01 GMT 2025","679","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [22] Slow login, login-slow.html, Slow login form, class ui.pageObjects.SlowLoginFormPage",""
"passed","Fri Jun 27 01:53:20 GMT 2025","Fri Jun 27 01:53:28 GMT 2025","7655","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","infiniteScrollTest","infiniteScrollTest()",""
"passed","Fri Jun 27 01:53:39 GMT 2025","Fri Jun 27 01:53:40 GMT 2025","788","","ui.tests.DropdownMenuTests","","ui.tests.DropdownMenuTests","leftClickTest","leftClickTest()",""
"passed","Fri Jun 27 01:59:54 GMT 2025","Fri Jun 27 01:59:55 GMT 2025","783","","ui.tests.WebFormTests","","ui.tests.WebFormTests","disabledInputTest","disabledInputTest()",""
"passed","Fri Jun 27 01:59:55 GMT 2025","Fri Jun 27 01:59:55 GMT 2025","759","","ui.tests.WebFormTests","","ui.tests.WebFormTests","dropdownDefaultOptionTest","dropdownDefaultOptionTest()",""
"passed","Fri Jun 27 01:59:56 GMT 2025","Fri Jun 27 01:59:57 GMT 2025","1233","","ui.tests.WebFormTests","","ui.tests.WebFormTests","boniGarciaLinkTest","boniGarciaLinkTest()",""
"passed","Fri Jun 27 01:53:18 GMT 2025","Fri Jun 27 01:53:19 GMT 2025","591","","ui.TrainingLocatorsTests","","ui.TrainingLocatorsTests","pickersTest","pickersTest()",""
"passed","Fri Jun 27 01:54:02 GMT 2025","Fri Jun 27 01:54:03 GMT 2025","716","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [25] A/B Testing, ab-testing.html, A/B Testing, class ui.pageObjects.ABTestingPage",""
"failed","Fri Jun 27 01:53:10 GMT 2025","Fri Jun 27 01:53:11 GMT 2025","913","","api.UserApiTests","","api.UserApiTests","updateUserTest","updateUserTest()",""
"passed","Fri Jun 27 01:53:17 GMT 2025","Fri Jun 27 01:53:18 GMT 2025","565","","ui.TrainingLocatorsTests","","ui.TrainingLocatorsTests","selectorsTest","selectorsTest()",""
"passed","Fri Jun 27 01:53:38 GMT 2025","Fri Jun 27 01:53:39 GMT 2025","1026","","ui.tests.DragAndDropTests","","ui.tests.DragAndDropTests","dragAndDropTest","dragAndDropTest()",""
"passed","Fri Jun 27 01:53:16 GMT 2025","Fri Jun 27 01:53:17 GMT 2025","1198","","ui.TrainingLocatorsTests","","ui.TrainingLocatorsTests","logoTest","logoTest()",""
"passed","Fri Jun 27 02:00:03 GMT 2025","Fri Jun 27 02:00:04 GMT 2025","826","","ui.tests.WebFormTests","","ui.tests.WebFormTests","dropdownSelectTest","dropdownSelectTest()",""
"passed","Fri Jun 27 01:53:48 GMT 2025","Fri Jun 27 01:53:49 GMT 2025","679","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [5] Drag and drop, drag-and-drop.html, Drag and drop, class ui.pageObjects.DragAndDropPage",""
"passed","Fri Jun 27 02:00:06 GMT 2025","Fri Jun 27 02:00:07 GMT 2025","753","","ui.tests.WebFormTests","","ui.tests.WebFormTests","passwordInputTest","passwordInputTest()",""
"passed","Fri Jun 27 01:53:58 GMT 2025","Fri Jun 27 01:53:59 GMT 2025","682","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [20] Console logs, console-logs.html, Console logs, class ui.pageObjects.ConsoleLogsPage",""
"passed","Fri Jun 27 02:00:02 GMT 2025","Fri Jun 27 02:00:03 GMT 2025","855","","ui.tests.WebFormTests","","ui.tests.WebFormTests","rangePickerTest","rangePickerTest()",""
"passed","Fri Jun 27 01:53:46 GMT 2025","Fri Jun 27 01:53:46 GMT 2025","712","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [2] Navigation, navigation1.html, Navigation example, class ui.pageObjects.NavigationPage",""
"passed","Fri Jun 27 01:53:08 GMT 2025","Fri Jun 27 01:53:09 GMT 2025","1749","","api.FileTests","","api.FileTests","testDownloadHttpClient","testDownloadHttpClient()",""
"passed","Fri Jun 27 02:00:01 GMT 2025","Fri Jun 27 02:00:02 GMT 2025","1124","","ui.tests.WebFormTests","","ui.tests.WebFormTests","textareaInputTest","textareaInputTest()",""
"passed","Fri Jun 27 02:00:07 GMT 2025","Fri Jun 27 02:00:08 GMT 2025","1086","","ui.tests.WebFormTests","","ui.tests.WebFormTests","movingRangePickerTest","movingRangePickerTest()",""
"passed","Fri Jun 27 01:53:49 GMT 2025","Fri Jun 27 01:53:50 GMT 2025","694","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [7] Loading images, loading-images.html, Loading images, class ui.pageObjects.LoadingImagesPage",""
"failed","Fri Jun 27 01:53:11 GMT 2025","Fri Jun 27 01:53:12 GMT 2025","627","","api.UserApiTests","","api.UserApiTests","getUserByNameTest","getUserByNameTest()",""
"passed","Fri Jun 27 01:53:54 GMT 2025","Fri Jun 27 01:53:54 GMT 2025","700","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [13] IFrames, iframes.html, IFrame, class ui.pageObjects.IFramePage",""
"passed","Fri Jun 27 01:53:28 GMT 2025","Fri Jun 27 01:53:29 GMT 2025","962","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","cookieTest","cookieTest()",""
"passed","Fri Jun 27 01:54:03 GMT 2025","Fri Jun 27 01:54:03 GMT 2025","716","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [26] Data types, data-types.html, Data types, class ui.pageObjects.DataTypesPage",""
"passed","Fri Jun 27 01:53:32 GMT 2025","Fri Jun 27 01:53:33 GMT 2025","774","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","launchAlertDialogBoxTest","launchAlertDialogBoxTest()",""
"passed","Fri Jun 27 01:53:29 GMT 2025","Fri Jun 27 01:53:29 GMT 2025","824","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","iFrameTest","iFrameTest()",""
"passed","Fri Jun 27 01:53:37 GMT 2025","Fri Jun 27 01:53:38 GMT 2025","763","","ui.tests.DownloadFileTests","","ui.tests.DownloadFileTests","DownloadPngFileTest","DownloadPngFileTest()",""
"passed","Fri Jun 27 01:53:12 GMT 2025","Fri Jun 27 01:53:12 GMT 2025","497","","api.UserApiTests","","api.UserApiTests","createDefaultUserTest","createDefaultUserTest()",""
"passed","Fri Jun 27 01:59:51 GMT 2025","Fri Jun 27 01:59:52 GMT 2025","978","","ui.tests.NavigationTests","","ui.tests.NavigationTests","nextButtonTest","nextButtonTest()",""
"passed","Fri Jun 27 01:54:04 GMT 2025","Fri Jun 27 01:54:07 GMT 2025","3039","","ui.tests.LoadingImagesSelenideTests","","ui.tests.LoadingImagesSelenideTests","loadingImagesTest","loadingImagesTest(String) [1] compass",""
"passed","Fri Jun 27 02:00:08 GMT 2025","Fri Jun 27 02:00:09 GMT 2025","722","","ui.tests.WebFormTests","","ui.tests.WebFormTests","optionsListTest","optionsListTest()",""
"passed","Fri Jun 27 01:53:45 GMT 2025","Fri Jun 27 01:53:46 GMT 2025","812","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [1] Web form, web-form.html, Web form, class ui.pageObjects.WebFormPage",""
"passed","Fri Jun 27 01:53:54 GMT 2025","Fri Jun 27 01:53:55 GMT 2025","647","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [14] Dialog boxes, dialog-boxes.html, Dialog boxes, class ui.pageObjects.DialogBoxesPage",""
"passed","Fri Jun 27 01:53:55 GMT 2025","Fri Jun 27 01:53:56 GMT 2025","727","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [15] Web storage, web-storage.html, Web storage, class ui.pageObjects.WebStoragePage",""
"passed","Fri Jun 27 01:59:57 GMT 2025","Fri Jun 27 01:59:58 GMT 2025","835","","ui.tests.WebFormTests","","ui.tests.WebFormTests","editTextInputTest","editTextInputTest()",""
"passed","Fri Jun 27 01:54:01 GMT 2025","Fri Jun 27 01:54:01 GMT 2025","740","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [23] Random calculator, random-calculator.html, Random calculator, class ui.pageObjects.RandomCalculatorPage",""
"passed","Fri Jun 27 01:53:56 GMT 2025","Fri Jun 27 01:53:56 GMT 2025","692","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [16] Geolocation, geolocation.html, Geolocation, class ui.pageObjects.GeolocationPage",""
"passed","Fri Jun 27 02:00:00 GMT 2025","Fri Jun 27 02:00:01 GMT 2025","805","","ui.tests.WebFormTests","","ui.tests.WebFormTests","datePickerTest","datePickerTest()",""
"skipped","Fri Jun 27 01:53:31 GMT 2025","Fri Jun 27 01:53:31 GMT 2025","0","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","storageTest","storageTest()",""
"passed","Fri Jun 27 01:53:05 GMT 2025","Fri Jun 27 01:53:08 GMT 2025","2856","","api.FileTests","","api.FileTests","uploadFileTest","uploadFileTest()",""
"skipped","Fri Jun 27 01:53:33 GMT 2025","Fri Jun 27 01:53:33 GMT 2025","0","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","localStorageTest","localStorageTest()",""
"passed","Fri Jun 27 01:53:51 GMT 2025","Fri Jun 27 01:53:52 GMT 2025","705","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [10] Infinite scroll, infinite-scroll.html, Infinite scroll, class ui.pageObjects.InfiniteScrollPage",""
"passed","Fri Jun 27 01:53:58 GMT 2025","Fri Jun 27 01:53:58 GMT 2025","707","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [19] Multilanguage, multilanguage.html, Multilanguage page, class ui.pageObjects.MultilanguagePage",""
"passed","Fri Jun 27 01:53:19 GMT 2025","Fri Jun 27 01:53:19 GMT 2025","566","","ui.TrainingLocatorsTests","","ui.TrainingLocatorsTests","linksTest","linksTest()",""
"passed","Fri Jun 27 01:59:50 GMT 2025","Fri Jun 27 01:59:51 GMT 2025","918","","ui.tests.LoginFormTests","","ui.tests.LoginFormTests","validCredentialsTest","validCredentialsTest()",""
"passed","Fri Jun 27 01:53:51 GMT 2025","Fri Jun 27 01:53:51 GMT 2025","690","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [9] Long page, long-page.html, This is a long page, class ui.pageObjects.LongPagePage",""
"skipped","Fri Jun 27 01:54:26 GMT 2025","Fri Jun 27 01:54:26 GMT 2025","0","","ui.tests.LoginFormPlaywrightTests","","ui.tests.LoginFormPlaywrightTests","validCredentialsTest","validCredentialsTest()",""
"passed","Fri Jun 27 01:53:09 GMT 2025","Fri Jun 27 01:53:10 GMT 2025","833","","api.UserApiTests","","api.UserApiTests","createDefaultUserExtendedTest","createDefaultUserExtendedTest()",""
"passed","Fri Jun 27 01:59:53 GMT 2025","Fri Jun 27 01:59:54 GMT 2025","830","","ui.tests.WebFormTests","","ui.tests.WebFormTests","selectorsTest","selectorsTest()",""
"passed","Fri Jun 27 01:53:41 GMT 2025","Fri Jun 27 01:53:42 GMT 2025","757","","ui.tests.HeaderTests","","ui.tests.HeaderTests","HeaderDescriptionTest","HeaderDescriptionTest()",""
"broken","Fri Jun 27 01:54:26 GMT 2025","Fri Jun 27 01:57:26 GMT 2025","180010","","ui.tests.LoginFormTests","","ui.tests.LoginFormTests","invalidCredentialsTest","invalidCredentialsTest(String, String) [1] , ",""
"passed","Fri Jun 27 01:59:52 GMT 2025","Fri Jun 27 01:59:53 GMT 2025","814","","ui.tests.NavigationTests","","ui.tests.NavigationTests","previousButtonTest","previousButtonTest()",""
"passed","Fri Jun 27 01:54:01 GMT 2025","Fri Jun 27 01:54:02 GMT 2025","674","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [24] Download files, download.html, Download files, class ui.pageObjects.DownloadFilesPage",""
"passed","Fri Jun 27 01:53:33 GMT 2025","Fri Jun 27 01:53:34 GMT 2025","1302","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","closeLaunchModalDialogBoxTest","closeLaunchModalDialogBoxTest()",""
"passed","Fri Jun 27 01:53:46 GMT 2025","Fri Jun 27 01:53:47 GMT 2025","643","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [3] Dropdown menu, dropdown-menu.html, Dropdown menu, class ui.pageObjects.DropdownMenuPage",""
"passed","Fri Jun 27 01:53:17 GMT 2025","Fri Jun 27 01:53:17 GMT 2025","220","","ui.TrainingLocatorsTests","","ui.TrainingLocatorsTests","inputTest","inputTest()",""
