"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 22 01:45:44 GMT 2025","Fri Aug 22 01:45:44 GMT 2025","481","","ui.TrainingLocatorsTests","","ui.TrainingLocatorsTests","linksTest","linksTest()",""
"passed","Fri Aug 22 01:45:54 GMT 2025","Fri Aug 22 01:45:56 GMT 2025","1266","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","saveLaunchModalDialogBoxTest","saveLaunchModalDialogBoxTest()",""
"passed","Fri Aug 22 01:46:20 GMT 2025","Fri Aug 22 01:46:21 GMT 2025","559","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [20] Console logs, console-logs.html, Console logs, class ui.pageObjects.ConsoleLogsPage",""
"passed","Fri Aug 22 01:45:43 GMT 2025","Fri Aug 22 01:45:43 GMT 2025","219","","ui.TrainingLocatorsTests","","ui.TrainingLocatorsTests","inputTest","inputTest()",""
"passed","Fri Aug 22 01:46:25 GMT 2025","Fri Aug 22 01:46:28 GMT 2025","2939","","ui.tests.LoadingImagesSelenideTests","","ui.tests.LoadingImagesSelenideTests","loadingImagesTest","loadingImagesTest(String) [1] compass",""
"passed","Fri Aug 22 01:46:10 GMT 2025","Fri Aug 22 01:46:11 GMT 2025","591","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [4] Mouse over, mouse-over.html, Mouse over, class ui.pageObjects.MouseOverPage",""
"passed","Fri Aug 22 01:45:54 GMT 2025","Fri Aug 22 01:45:54 GMT 2025","696","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","iFrameTest","iFrameTest()",""
"broken","Fri Aug 22 01:46:47 GMT 2025","Fri Aug 22 01:46:47 GMT 2025","14","","ui.tests.WebFormTests","","ui.tests.WebFormTests","dropdownDatalistTest","dropdownDatalistTest()",""
"broken","Fri Aug 22 01:46:47 GMT 2025","Fri Aug 22 01:46:47 GMT 2025","24","","ui.tests.WebFormTests","","ui.tests.WebFormTests","fileInputTest","fileInputTest()",""
"passed","Fri Aug 22 01:46:05 GMT 2025","Fri Aug 22 01:46:06 GMT 2025","640","","ui.tests.HeaderTests","","ui.tests.HeaderTests","HeaderDescriptionTest","HeaderDescriptionTest()",""
"passed","Fri Aug 22 01:46:09 GMT 2025","Fri Aug 22 01:46:09 GMT 2025","704","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [1] Web form, web-form.html, Web form, class ui.pageObjects.WebFormPage",""
"broken","Fri Aug 22 01:46:47 GMT 2025","Fri Aug 22 01:46:47 GMT 2025","13","","ui.tests.WebFormTests","","ui.tests.WebFormTests","dropdownDefaultOptionTest","dropdownDefaultOptionTest()",""
"skipped","Fri Aug 22 01:46:47 GMT 2025","Fri Aug 22 01:46:47 GMT 2025","0","","ui.tests.LoginFormPlaywrightTests","","ui.tests.LoginFormPlaywrightTests","validCredentialsTest","validCredentialsTest()",""
"passed","Fri Aug 22 01:45:45 GMT 2025","Fri Aug 22 01:45:53 GMT 2025","7588","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","infiniteScrollTest","infiniteScrollTest()",""
"passed","Fri Aug 22 01:45:33 GMT 2025","Fri Aug 22 01:45:34 GMT 2025","1000","","api.FileTests","","api.FileTests","testDownloadHttpClient","testDownloadHttpClient()",""
"passed","Fri Aug 22 01:46:22 GMT 2025","Fri Aug 22 01:46:23 GMT 2025","579","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [24] Download files, download.html, Download files, class ui.pageObjects.DownloadFilesPage",""
"passed","Fri Aug 22 01:46:16 GMT 2025","Fri Aug 22 01:46:16 GMT 2025","659","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [13] IFrames, iframes.html, IFrame, class ui.pageObjects.IFramePage",""
"passed","Fri Aug 22 01:46:12 GMT 2025","Fri Aug 22 01:46:12 GMT 2025","607","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [6] Draw in canvas, draw-in-canvas.html, Drawing in canvas, class ui.pageObjects.DrawingInCanvasPage",""
"passed","Fri Aug 22 01:46:18 GMT 2025","Fri Aug 22 01:46:19 GMT 2025","575","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [17] Notifications, notifications.html, Notifications, class ui.pageObjects.NotificationsPage",""
"passed","Fri Aug 22 01:45:43 GMT 2025","Fri Aug 22 01:45:43 GMT 2025","549","","ui.TrainingLocatorsTests","","ui.TrainingLocatorsTests","selectorsTest","selectorsTest()",""
"broken","Fri Aug 22 01:46:47 GMT 2025","Fri Aug 22 01:46:47 GMT 2025","13","","ui.tests.WebFormTests","","ui.tests.WebFormTests","dropdownSelectTest","dropdownSelectTest()",""
"passed","Fri Aug 22 01:46:23 GMT 2025","Fri Aug 22 01:46:24 GMT 2025","549","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [26] Data types, data-types.html, Data types, class ui.pageObjects.DataTypesPage",""
"broken","Fri Aug 22 01:46:47 GMT 2025","Fri Aug 22 01:46:47 GMT 2025","30","","ui.tests.LoginFormTests","","ui.tests.LoginFormTests","invalidCredentialsTest","invalidCredentialsTest(String, String) [1] , ",""
"broken","Fri Aug 22 01:46:47 GMT 2025","Fri Aug 22 01:46:47 GMT 2025","19","","ui.tests.WebFormTests","","ui.tests.WebFormTests","returnToIndexLinkTest","returnToIndexLinkTest()",""
"passed","Fri Aug 22 01:46:09 GMT 2025","Fri Aug 22 01:46:10 GMT 2025","598","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [2] Navigation, navigation1.html, Navigation example, class ui.pageObjects.NavigationPage",""
