"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 11 20:55:45 GMT 2025","Wed Jun 11 20:55:46 GMT 2025","816","","tests.HomePageTests","","tests.HomePageTests","frameTest","frameTest()",""
"passed","Wed Jun 11 20:55:38 GMT 2025","Wed Jun 11 20:55:38 GMT 2025","652","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [17] Notifications, notifications.html, Notifications, class pageObjects.NotificationsPage",""
"passed","Wed Jun 11 20:55:41 GMT 2025","Wed Jun 11 20:55:41 GMT 2025","666","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [21] Login form, login-form.html, Login form, class pageObjects.LoginFormPage",""
"passed","Wed Jun 11 20:55:36 GMT 2025","Wed Jun 11 20:55:36 GMT 2025","570","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [14] Dialog boxes, dialog-boxes.html, Dialog boxes, class pageObjects.DialogBoxesPage",""
"passed","Wed Jun 11 20:55:01 GMT 2025","Wed Jun 11 20:55:09 GMT 2025","7667","","tests.BrowserAgnosticFeaturesTests","","tests.BrowserAgnosticFeaturesTests","infiniteScrollTest","infiniteScrollTest()",""
"passed","Wed Jun 11 20:55:41 GMT 2025","Wed Jun 11 20:55:42 GMT 2025","727","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [22] Slow login, login-slow.html, Slow login form, class pageObjects.SlowLoginFormPage",""
"passed","Wed Jun 11 20:55:21 GMT 2025","Wed Jun 11 20:55:22 GMT 2025","790","","tests.DropdownMenuTests","","tests.DropdownMenuTests","leftClickTest","leftClickTest()",""
"passed","Wed Jun 11 21:01:24 GMT 2025","Wed Jun 11 21:01:24 GMT 2025","650","","tests.WebFormTests","","tests.WebFormTests","dropdownDatalistTest","dropdownDatalistTest()",""
"passed","Wed Jun 11 20:55:28 GMT 2025","Wed Jun 11 20:55:29 GMT 2025","595","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [3] Dropdown menu, dropdown-menu.html, Dropdown menu, class pageObjects.DropdownMenuPage",""
"passed","Wed Jun 11 21:01:27 GMT 2025","Wed Jun 11 21:01:28 GMT 2025","1007","","tests.WebFormTests","","tests.WebFormTests","textareaInputTest","textareaInputTest()",""
"passed","Wed Jun 11 20:55:34 GMT 2025","Wed Jun 11 20:55:35 GMT 2025","689","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [11] Shadow DOM, shadow-dom.html, Shadow DOM, class pageObjects.ShadowDomPage",""
"broken","Wed Jun 11 21:01:21 GMT 2025","Wed Jun 11 21:01:23 GMT 2025","1691","","tests.WebFormTests","","tests.WebFormTests","checkboxTest","checkboxTest()",""
"passed","Wed Jun 11 20:55:44 GMT 2025","Wed Jun 11 20:55:45 GMT 2025","676","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [26] Data types, data-types.html, Data types, class pageObjects.DataTypesPage",""
"passed","Wed Jun 11 21:01:24 GMT 2025","Wed Jun 11 21:01:25 GMT 2025","599","","tests.WebFormTests","","tests.WebFormTests","ColorPickerTest","ColorPickerTest()",""
"passed","Wed Jun 11 20:55:35 GMT 2025","Wed Jun 11 20:55:36 GMT 2025","582","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [13] IFrames, iframes.html, IFrame, class pageObjects.IFramePage",""
"passed","Wed Jun 11 20:55:29 GMT 2025","Wed Jun 11 20:55:30 GMT 2025","824","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [4] Mouse over, mouse-over.html, Mouse over, class pageObjects.MouseOverPage",""
"passed","Wed Jun 11 20:55:13 GMT 2025","Wed Jun 11 20:55:14 GMT 2025","702","","tests.BrowserAgnosticFeaturesTests","","tests.BrowserAgnosticFeaturesTests","acceptLaunchConfirmDialogBoxTest","acceptLaunchConfirmDialogBoxTest()",""
"passed","Wed Jun 11 20:55:40 GMT 2025","Wed Jun 11 20:55:41 GMT 2025","714","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [20] Console logs, console-logs.html, Console logs, class pageObjects.ConsoleLogsPage",""
"passed","Wed Jun 11 20:54:56 GMT 2025","Wed Jun 11 20:54:57 GMT 2025","1334","","TrainingLocatorsTests","","TrainingLocatorsTests","logoTest","logoTest()",""
"passed","Wed Jun 11 20:55:09 GMT 2025","Wed Jun 11 20:55:10 GMT 2025","883","","tests.BrowserAgnosticFeaturesTests","","tests.BrowserAgnosticFeaturesTests","cookieTest","cookieTest()",""
"passed","Wed Jun 11 21:01:17 GMT 2025","Wed Jun 11 21:01:18 GMT 2025","682","","tests.NavigationTests","","tests.NavigationTests","previousButtonTest","previousButtonTest()",""
"passed","Wed Jun 11 20:55:42 GMT 2025","Wed Jun 11 20:55:43 GMT 2025","785","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [23] Random calculator, random-calculator.html, Random calculator, class pageObjects.RandomCalculatorPage",""
"passed","Wed Jun 11 21:01:20 GMT 2025","Wed Jun 11 21:01:21 GMT 2025","671","","tests.WebFormTests","","tests.WebFormTests","disabledInputTest","disabledInputTest()",""
"passed","Wed Jun 11 20:55:35 GMT 2025","Wed Jun 11 20:55:35 GMT 2025","567","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [12] Cookies, cookies.html, Cookies, class pageObjects.CookiesPage",""
"broken","Wed Jun 11 21:01:25 GMT 2025","Wed Jun 11 21:01:27 GMT 2025","1738","","tests.WebFormTests","","tests.WebFormTests","returnToIndexLinkTest","returnToIndexLinkTest()",""
"passed","Wed Jun 11 20:55:33 GMT 2025","Wed Jun 11 20:55:34 GMT 2025","688","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [10] Infinite scroll, infinite-scroll.html, Infinite scroll, class pageObjects.InfiniteScrollPage",""
"passed","Wed Jun 11 21:01:21 GMT 2025","Wed Jun 11 21:01:21 GMT 2025","647","","tests.WebFormTests","","tests.WebFormTests","dropdownDefaultOptionTest","dropdownDefaultOptionTest()",""
"passed","Wed Jun 11 20:55:31 GMT 2025","Wed Jun 11 20:55:32 GMT 2025","645","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [7] Loading images, loading-images.html, Loading images, class pageObjects.LoadingImagesPage",""
"passed","Wed Jun 11 20:55:49 GMT 2025","Wed Jun 11 20:55:53 GMT 2025","4346","","tests.LoadingImagesSelenideTests","","tests.LoadingImagesSelenideTests","loadingImagesTest","loadingImagesTest(String) [2] calendar",""
