"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 12 21:37:17 GMT 2025","Thu Jun 12 21:37:19 GMT 2025","1770","","tests.HeaderTests","","tests.HeaderTests","logoTest","logoTest()",""
"skipped","Thu Jun 12 21:37:57 GMT 2025","Thu Jun 12 21:37:57 GMT 2025","0","","tests.LoginFormPlaywrightTests","","tests.LoginFormPlaywrightTests","invalidCredentialsTest","invalidCredentialsTest(String, String)",""
"passed","Thu Jun 12 21:37:32 GMT 2025","Thu Jun 12 21:37:32 GMT 2025","579","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [22] Slow login, login-slow.html, Slow login form, class pageObjects.SlowLoginFormPage",""
"passed","Thu Jun 12 21:37:24 GMT 2025","Thu Jun 12 21:37:25 GMT 2025","594","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [10] Infinite scroll, infinite-scroll.html, Infinite scroll, class pageObjects.InfiniteScrollPage",""
"passed","Thu Jun 12 21:37:08 GMT 2025","Thu Jun 12 21:37:09 GMT 2025","726","","tests.BrowserAgnosticFeaturesTests","","tests.BrowserAgnosticFeaturesTests","acceptLaunchPromptDialogBoxTest","acceptLaunchPromptDialogBoxTest()",""
"passed","Thu Jun 12 21:37:09 GMT 2025","Thu Jun 12 21:37:10 GMT 2025","748","","tests.BrowserAgnosticFeaturesTests","","tests.BrowserAgnosticFeaturesTests","cancelLaunchConfirmDialogBoxTest","cancelLaunchConfirmDialogBoxTest()",""
"passed","Thu Jun 12 21:37:19 GMT 2025","Thu Jun 12 21:37:20 GMT 2025","624","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [2] Navigation, navigation1.html, Navigation example, class pageObjects.NavigationPage",""
"passed","Thu Jun 12 21:37:27 GMT 2025","Thu Jun 12 21:37:28 GMT 2025","583","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [15] Web storage, web-storage.html, Web storage, class pageObjects.WebStoragePage",""
"passed","Thu Jun 12 21:37:28 GMT 2025","Thu Jun 12 21:37:28 GMT 2025","615","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [16] Geolocation, geolocation.html, Geolocation, class pageObjects.GeolocationPage",""
"passed","Thu Jun 12 21:43:21 GMT 2025","Thu Jun 12 21:43:21 GMT 2025","654","","tests.WebFormTests","","tests.WebFormTests","readOnlyTest","readOnlyTest()",""
"passed","Thu Jun 12 21:37:22 GMT 2025","Thu Jun 12 21:37:22 GMT 2025","592","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [6] Draw in canvas, draw-in-canvas.html, Drawing in canvas, class pageObjects.DrawingInCanvasPage",""
"passed","Thu Jun 12 21:37:35 GMT 2025","Thu Jun 12 21:37:38 GMT 2025","2906","","tests.LoadingImagesSelenideTests","","tests.LoadingImagesSelenideTests","loadingImagesTest","loadingImagesTest(String) [1] compass",""
"passed","Thu Jun 12 21:43:12 GMT 2025","Thu Jun 12 21:43:12 GMT 2025","693","","tests.WebFormTests","","tests.WebFormTests","disabledInputTest","disabledInputTest()",""
"passed","Thu Jun 12 21:43:09 GMT 2025","Thu Jun 12 21:43:09 GMT 2025","835","","tests.LoginFormTests","","tests.LoginFormTests","validCredentialsTest","validCredentialsTest()",""
"passed","Thu Jun 12 21:37:06 GMT 2025","Thu Jun 12 21:37:07 GMT 2025","693","","tests.BrowserAgnosticFeaturesTests","","tests.BrowserAgnosticFeaturesTests","acceptLaunchConfirmDialogBoxTest","acceptLaunchConfirmDialogBoxTest()",""
"passed","Thu Jun 12 21:37:33 GMT 2025","Thu Jun 12 21:37:33 GMT 2025","602","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [24] Download files, download.html, Download files, class pageObjects.DownloadFilesPage",""
"passed","Thu Jun 12 21:37:38 GMT 2025","Thu Jun 12 21:37:42 GMT 2025","4332","","tests.LoadingImagesSelenideTests","","tests.LoadingImagesSelenideTests","loadingImagesTest","loadingImagesTest(String) [2] calendar",""
"passed","Thu Jun 12 21:43:23 GMT 2025","Thu Jun 12 21:43:24 GMT 2025","976","","tests.WebFormTests","","tests.WebFormTests","movingRangePickerTest","movingRangePickerTest()",""
"passed","Thu Jun 12 21:36:54 GMT 2025","Thu Jun 12 21:36:54 GMT 2025","374","","TrainingLocatorsTests","","TrainingLocatorsTests","linksTest","linksTest()",""
"passed","Thu Jun 12 21:43:09 GMT 2025","Thu Jun 12 21:43:10 GMT 2025","828","","tests.NavigationTests","","tests.NavigationTests","nextButtonTest","nextButtonTest()",""
"skipped","Thu Jun 12 21:37:05 GMT 2025","Thu Jun 12 21:37:05 GMT 2025","0","","tests.BrowserAgnosticFeaturesTests","","tests.BrowserAgnosticFeaturesTests","storageTest","storageTest()",""
"passed","Thu Jun 12 21:36:52 GMT 2025","Thu Jun 12 21:36:53 GMT 2025","268","","TrainingLocatorsTests","","TrainingLocatorsTests","inputTest","inputTest()",""
"passed","Thu Jun 12 21:37:10 GMT 2025","Thu Jun 12 21:37:12 GMT 2025","1613","","tests.DownloadFileTests","","tests.DownloadFileTests","DownloadPdfFileTest","DownloadPdfFileTest()",""
"passed","Thu Jun 12 21:37:21 GMT 2025","Thu Jun 12 21:37:21 GMT 2025","637","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [4] Mouse over, mouse-over.html, Mouse over, class pageObjects.MouseOverPage",""
"passed","Thu Jun 12 21:36:53 GMT 2025","Thu Jun 12 21:36:53 GMT 2025","609","","TrainingLocatorsTests","","TrainingLocatorsTests","selectorsTest","selectorsTest()",""
