"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 18 02:00:53 GMT 2025","Fri Jul 18 02:00:54 GMT 2025","996","","ui.tests.DragAndDropTests","","ui.tests.DragAndDropTests","dragAndDropTest","dragAndDropTest()",""
"passed","Fri Jul 18 02:07:27 GMT 2025","Fri Jul 18 02:07:27 GMT 2025","640","","ui.tests.WebFormTests","","ui.tests.WebFormTests","optionsListTest","optionsListTest()",""
"passed","Fri Jul 18 02:07:18 GMT 2025","Fri Jul 18 02:07:19 GMT 2025","726","","ui.tests.WebFormTests","","ui.tests.WebFormTests","returnToIndexLinkTest","returnToIndexLinkTest()",""
"passed","Fri Jul 18 02:01:05 GMT 2025","Fri Jul 18 02:01:06 GMT 2025","737","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [9] Long page, long-page.html, This is a long page, class ui.pageObjects.LongPagePage",""
"passed","Fri Jul 18 02:01:09 GMT 2025","Fri Jul 18 02:01:09 GMT 2025","566","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [14] Dialog boxes, dialog-boxes.html, Dialog boxes, class ui.pageObjects.DialogBoxesPage",""
"passed","Fri Jul 18 02:00:45 GMT 2025","Fri Jul 18 02:00:46 GMT 2025","1354","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","saveLaunchModalDialogBoxTest","saveLaunchModalDialogBoxTest()",""
"passed","Fri Jul 18 02:00:31 GMT 2025","Fri Jul 18 02:00:31 GMT 2025","71","","ui.TrainingLocatorsTests","","ui.TrainingLocatorsTests","headerTest","headerTest()",""
"passed","Fri Jul 18 02:07:10 GMT 2025","Fri Jul 18 02:07:11 GMT 2025","855","","ui.tests.LoginFormTests","","ui.tests.LoginFormTests","validCredentialsTest","validCredentialsTest()",""
"passed","Fri Jul 18 02:07:11 GMT 2025","Fri Jul 18 02:07:12 GMT 2025","1054","","ui.tests.NavigationTests","","ui.tests.NavigationTests","nextButtonTest","nextButtonTest()",""
"passed","Fri Jul 18 02:00:33 GMT 2025","Fri Jul 18 02:00:34 GMT 2025","619","","ui.TrainingLocatorsTests","","ui.TrainingLocatorsTests","pickersTest","pickersTest()",""
"passed","Fri Jul 18 02:01:32 GMT 2025","Fri Jul 18 02:01:41 GMT 2025","8379","","ui.tests.LoadingImagesSelenideTests","","ui.tests.LoadingImagesSelenideTests","loadingImagesTest","loadingImagesTest(String) [4] landscape",""
