"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 13 01:51:30 GMT 2025","Fri Jun 13 01:51:31 GMT 2025","924","","tests.DragAndDropTests","","tests.DragAndDropTests","dragAndDropTest","dragAndDropTest()",""
"passed","Fri Jun 13 01:51:11 GMT 2025","Fri Jun 13 01:51:11 GMT 2025","574","","TrainingLocatorsTests","","TrainingLocatorsTests","pickersTest","pickersTest()",""
"passed","Fri Jun 13 01:51:49 GMT 2025","Fri Jun 13 01:51:49 GMT 2025","608","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [21] Login form, login-form.html, Login form, class pageObjects.LoginFormPage",""
"passed","Fri Jun 13 01:57:31 GMT 2025","Fri Jun 13 01:57:32 GMT 2025","835","","tests.NavigationTests","","tests.NavigationTests","nextButtonTest","nextButtonTest()",""
"passed","Fri Jun 13 01:51:38 GMT 2025","Fri Jun 13 01:51:39 GMT 2025","627","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [4] Mouse over, mouse-over.html, Mouse over, class pageObjects.MouseOverPage",""
"passed","Fri Jun 13 01:51:08 GMT 2025","Fri Jun 13 01:51:10 GMT 2025","1415","","TrainingLocatorsTests","","TrainingLocatorsTests","logoTest","logoTest()",""
"passed","Fri Jun 13 01:51:47 GMT 2025","Fri Jun 13 01:51:47 GMT 2025","656","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [18] Get user media, get-user-media.html, Get user media, class pageObjects.GetUserMediaPage",""
"passed","Fri Jun 13 01:57:29 GMT 2025","Fri Jun 13 01:57:30 GMT 2025","794","","tests.LoginFormTests","","tests.LoginFormTests","invalidCredentialsTest","invalidCredentialsTest(String, String) [3] username, password",""
"passed","Fri Jun 13 01:51:10 GMT 2025","Fri Jun 13 01:51:11 GMT 2025","553","","TrainingLocatorsTests","","TrainingLocatorsTests","selectorsTest","selectorsTest()",""
"passed","Fri Jun 13 01:51:42 GMT 2025","Fri Jun 13 01:51:43 GMT 2025","608","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [11] Shadow DOM, shadow-dom.html, Shadow DOM, class pageObjects.ShadowDomPage",""
"passed","Fri Jun 13 01:51:44 GMT 2025","Fri Jun 13 01:51:44 GMT 2025","623","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [13] IFrames, iframes.html, IFrame, class pageObjects.IFramePage",""
"passed","Fri Jun 13 01:57:39 GMT 2025","Fri Jun 13 01:57:40 GMT 2025","1021","","tests.WebFormTests","","tests.WebFormTests","textareaInputTest","textareaInputTest()",""
"passed","Fri Jun 13 01:51:36 GMT 2025","Fri Jun 13 01:51:37 GMT 2025","644","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [1] Web form, web-form.html, Web form, class pageObjects.WebFormPage",""
"passed","Fri Jun 13 01:57:33 GMT 2025","Fri Jun 13 01:57:34 GMT 2025","719","","tests.WebFormTests","","tests.WebFormTests","disabledInputTest","disabledInputTest()",""
"passed","Fri Jun 13 01:51:37 GMT 2025","Fri Jun 13 01:51:38 GMT 2025","602","","tests.HomePageTests","","tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [3] Dropdown menu, dropdown-menu.html, Dropdown menu, class pageObjects.DropdownMenuPage",""
