"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 24 01:39:53 GMT 2025","Fri Oct 24 01:39:53 GMT 2025","718","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","iFrameTest","iFrameTest()",""
"passed","Fri Oct 24 01:40:09 GMT 2025","Fri Oct 24 01:40:09 GMT 2025","589","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [3] Dropdown menu, dropdown-menu.html, Dropdown menu, class ui.pageObjects.DropdownMenuPage",""
"passed","Fri Oct 24 01:46:00 GMT 2025","Fri Oct 24 01:46:01 GMT 2025","961","","ui.tests.WebFormTests","","ui.tests.WebFormTests","textareaInputTest","textareaInputTest()",""
"passed","Fri Oct 24 01:40:10 GMT 2025","Fri Oct 24 01:40:11 GMT 2025","592","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [5] Drag and drop, drag-and-drop.html, Drag and drop, class ui.pageObjects.DragAndDropPage",""
"passed","Fri Oct 24 01:39:40 GMT 2025","Fri Oct 24 01:39:40 GMT 2025","69","","ui.TrainingLocatorsTests","","ui.TrainingLocatorsTests","headerTest","headerTest()",""
"passed","Fri Oct 24 01:45:59 GMT 2025","Fri Oct 24 01:46:00 GMT 2025","668","","ui.tests.WebFormTests","","ui.tests.WebFormTests","returnToIndexLinkTest","returnToIndexLinkTest()",""
"passed","Fri Oct 24 01:46:06 GMT 2025","Fri Oct 24 01:46:07 GMT 2025","620","","ui.tests.WebFormTests","","ui.tests.WebFormTests","textInputTest","textInputTest()",""
"passed","Fri Oct 24 01:39:37 GMT 2025","Fri Oct 24 01:39:37 GMT 2025","289","","api.UserApiTests","","api.UserApiTests","getUserByNameTest","getUserByNameTest()",""
"passed","Fri Oct 24 01:46:05 GMT 2025","Fri Oct 24 01:46:05 GMT 2025","644","","ui.tests.WebFormTests","","ui.tests.WebFormTests","passwordInputTest","passwordInputTest()",""
"passed","Fri Oct 24 01:45:56 GMT 2025","Fri Oct 24 01:45:57 GMT 2025","658","","ui.tests.WebFormTests","","ui.tests.WebFormTests","checkboxTest","checkboxTest()",""
"passed","Fri Oct 24 01:39:59 GMT 2025","Fri Oct 24 01:40:01 GMT 2025","1044","","ui.tests.DownloadFileTests","","ui.tests.DownloadFileTests","DownloadPdfFileTest","DownloadPdfFileTest()",""
