"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 01 02:18:44 GMT 2025","Fri Aug 01 02:18:45 GMT 2025","721","","ui.tests.NavigationTests","","ui.tests.NavigationTests","previousButtonTest","previousButtonTest()",""
"passed","Fri Aug 01 02:12:48 GMT 2025","Fri Aug 01 02:12:49 GMT 2025","686","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [22] Slow login, login-slow.html, Slow login form, class ui.pageObjects.SlowLoginFormPage",""
"passed","Fri Aug 01 02:12:44 GMT 2025","Fri Aug 01 02:12:45 GMT 2025","671","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [16] Geolocation, geolocation.html, Geolocation, class ui.pageObjects.GeolocationPage",""
"passed","Fri Aug 01 02:18:53 GMT 2025","Fri Aug 01 02:18:54 GMT 2025","634","","ui.tests.WebFormTests","","ui.tests.WebFormTests","colorPickerTest","colorPickerTest()",""
"passed","Fri Aug 01 02:11:54 GMT 2025","Fri Aug 01 02:11:56 GMT 2025","1712","","api.UserApiTests","","api.UserApiTests","createDefaultUserExtendedTest","createDefaultUserExtendedTest()",""
"passed","Fri Aug 01 02:12:45 GMT 2025","Fri Aug 01 02:12:46 GMT 2025","831","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [18] Get user media, get-user-media.html, Get user media, class ui.pageObjects.GetUserMediaPage",""
"passed","Fri Aug 01 02:13:06 GMT 2025","Fri Aug 01 02:13:15 GMT 2025","8198","","ui.tests.LoadingImagesSelenideTests","","ui.tests.LoadingImagesSelenideTests","loadingImagesTest","loadingImagesTest(String) [4] landscape",""
"passed","Fri Aug 01 02:12:40 GMT 2025","Fri Aug 01 02:12:41 GMT 2025","710","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [10] Infinite scroll, infinite-scroll.html, Infinite scroll, class ui.pageObjects.InfiniteScrollPage",""
"passed","Fri Aug 01 02:12:20 GMT 2025","Fri Aug 01 02:12:21 GMT 2025","926","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","acceptLaunchConfirmDialogBoxTest","acceptLaunchConfirmDialogBoxTest()",""
"passed","Fri Aug 01 02:12:06 GMT 2025","Fri Aug 01 02:12:06 GMT 2025","241","","ui.TrainingLocatorsTests","","ui.TrainingLocatorsTests","inputTest","inputTest()",""
"passed","Fri Aug 01 02:18:42 GMT 2025","Fri Aug 01 02:18:43 GMT 2025","919","","ui.tests.LoginFormTests","","ui.tests.LoginFormTests","validCredentialsTest","validCredentialsTest()",""
"passed","Fri Aug 01 02:12:36 GMT 2025","Fri Aug 01 02:12:36 GMT 2025","819","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [4] Mouse over, mouse-over.html, Mouse over, class ui.pageObjects.MouseOverPage",""
"passed","Fri Aug 01 02:12:07 GMT 2025","Fri Aug 01 02:12:08 GMT 2025","772","","ui.TrainingLocatorsTests","","ui.TrainingLocatorsTests","linksTest","linksTest()",""
"passed","Fri Aug 01 02:18:56 GMT 2025","Fri Aug 01 02:18:57 GMT 2025","668","","ui.tests.WebFormTests","","ui.tests.WebFormTests","passwordInputTest","passwordInputTest()",""
"passed","Fri Aug 01 02:12:52 GMT 2025","Fri Aug 01 02:12:53 GMT 2025","855","","ui.tests.HomePageTests","","ui.tests.HomePageTests","frameTest","frameTest()",""
"passed","Fri Aug 01 02:18:58 GMT 2025","Fri Aug 01 02:18:59 GMT 2025","682","","ui.tests.WebFormTests","","ui.tests.WebFormTests","textInputTest","textInputTest()",""
"passed","Fri Aug 01 02:12:18 GMT 2025","Fri Aug 01 02:12:20 GMT 2025","1404","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","saveLaunchModalDialogBoxTest","saveLaunchModalDialogBoxTest()",""
"passed","Fri Aug 01 02:18:45 GMT 2025","Fri Aug 01 02:18:45 GMT 2025","760","","ui.tests.WebFormTests","","ui.tests.WebFormTests","selectorsTest","selectorsTest()",""
"passed","Fri Aug 01 02:18:48 GMT 2025","Fri Aug 01 02:18:49 GMT 2025","1151","","ui.tests.WebFormTests","","ui.tests.WebFormTests","boniGarciaLinkTest","boniGarciaLinkTest()",""
"passed","Fri Aug 01 02:18:52 GMT 2025","Fri Aug 01 02:18:53 GMT 2025","1002","","ui.tests.WebFormTests","","ui.tests.WebFormTests","textareaInputTest","textareaInputTest()",""
"passed","Fri Aug 01 02:18:55 GMT 2025","Fri Aug 01 02:18:55 GMT 2025","620","","ui.tests.WebFormTests","","ui.tests.WebFormTests","readOnlyTest","readOnlyTest()",""
"passed","Fri Aug 01 02:18:41 GMT 2025","Fri Aug 01 02:18:42 GMT 2025","931","","ui.tests.LoginFormTests","","ui.tests.LoginFormTests","invalidCredentialsTest","invalidCredentialsTest(String, String) [3] username, password",""
"passed","Fri Aug 01 02:18:50 GMT 2025","Fri Aug 01 02:18:51 GMT 2025","793","","ui.tests.WebFormTests","","ui.tests.WebFormTests","returnToIndexLinkTest","returnToIndexLinkTest()",""
"passed","Fri Aug 01 02:12:50 GMT 2025","Fri Aug 01 02:12:51 GMT 2025","697","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [25] A/B Testing, ab-testing.html, A/B Testing, class ui.pageObjects.ABTestingPage",""
"passed","Fri Aug 01 02:12:26 GMT 2025","Fri Aug 01 02:12:27 GMT 2025","691","","ui.tests.DownloadFileTests","","ui.tests.DownloadFileTests","DownloadPngFileTest","DownloadPngFileTest()",""
"passed","Fri Aug 01 02:18:57 GMT 2025","Fri Aug 01 02:18:58 GMT 2025","1041","","ui.tests.WebFormTests","","ui.tests.WebFormTests","movingRangePickerTest","movingRangePickerTest()",""
"passed","Fri Aug 01 02:12:08 GMT 2025","Fri Aug 01 02:12:09 GMT 2025","783","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","shadowDomTest","shadowDomTest()",""
"passed","Fri Aug 01 02:11:59 GMT 2025","Fri Aug 01 02:12:01 GMT 2025","1158","","api.UserApiTests","","api.UserApiTests","createDefaultUserTest","createDefaultUserTest()",""
"passed","Fri Aug 01 02:18:45 GMT 2025","Fri Aug 01 02:18:46 GMT 2025","699","","ui.tests.WebFormTests","","ui.tests.WebFormTests","disabledInputTest","disabledInputTest()",""
"passed","Fri Aug 01 02:12:39 GMT 2025","Fri Aug 01 02:12:40 GMT 2025","683","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [9] Long page, long-page.html, This is a long page, class ui.pageObjects.LongPagePage",""
"passed","Fri Aug 01 02:12:30 GMT 2025","Fri Aug 01 02:12:31 GMT 2025","770","","ui.tests.HeaderTests","","ui.tests.HeaderTests","HeaderDescriptionTest","HeaderDescriptionTest()",""
"passed","Fri Aug 01 02:12:41 GMT 2025","Fri Aug 01 02:12:41 GMT 2025","684","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [11] Shadow DOM, shadow-dom.html, Shadow DOM, class ui.pageObjects.ShadowDomPage",""
"passed","Fri Aug 01 02:12:21 GMT 2025","Fri Aug 01 02:12:22 GMT 2025","719","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","launchAlertDialogBoxTest","launchAlertDialogBoxTest()",""
"skipped","Fri Aug 01 02:13:15 GMT 2025","Fri Aug 01 02:13:15 GMT 2025","0","","ui.tests.LoginFormPlaywrightTests","","ui.tests.LoginFormPlaywrightTests","validCredentialsTest","validCredentialsTest()",""
"skipped","Fri Aug 01 02:12:22 GMT 2025","Fri Aug 01 02:12:22 GMT 2025","0","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","localStorageTest","localStorageTest()",""
"passed","Fri Aug 01 02:16:15 GMT 2025","Fri Aug 01 02:18:41 GMT 2025","146427","","ui.tests.LoginFormTests","","ui.tests.LoginFormTests","invalidCredentialsTest","invalidCredentialsTest(String, String) [2]         ,         ",""
"failed","Fri Aug 01 02:11:56 GMT 2025","Fri Aug 01 02:11:58 GMT 2025","2015","","api.UserApiTests","","api.UserApiTests","updateUserTest","updateUserTest()",""
"passed","Fri Aug 01 02:18:55 GMT 2025","Fri Aug 01 02:18:56 GMT 2025","877","","ui.tests.WebFormTests","","ui.tests.WebFormTests","fileInputTest","fileInputTest()",""
"passed","Fri Aug 01 02:12:22 GMT 2025","Fri Aug 01 02:12:23 GMT 2025","1255","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","closeLaunchModalDialogBoxTest","closeLaunchModalDialogBoxTest()",""
