"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 26 01:41:10 GMT 2025","Fri Sep 26 01:41:11 GMT 2025","789","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [9] Long page, long-page.html, This is a long page, class ui.pageObjects.LongPagePage",""
"passed","Fri Sep 26 01:41:36 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","8296","","ui.tests.LoadingImagesSelenideTests","","ui.tests.LoadingImagesSelenideTests","loadingImagesTest","loadingImagesTest(String) [4] landscape",""
"passed","Fri Sep 26 01:41:14 GMT 2025","Fri Sep 26 01:41:14 GMT 2025","510","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [14] Dialog boxes, dialog-boxes.html, Dialog boxes, class ui.pageObjects.DialogBoxesPage",""
"passed","Fri Sep 26 01:41:20 GMT 2025","Fri Sep 26 01:41:21 GMT 2025","623","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [24] Download files, download.html, Download files, class ui.pageObjects.DownloadFilesPage",""
"passed","Fri Sep 26 01:41:19 GMT 2025","Fri Sep 26 01:41:20 GMT 2025","693","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [23] Random calculator, random-calculator.html, Random calculator, class ui.pageObjects.RandomCalculatorPage",""
"skipped","Fri Sep 26 01:40:51 GMT 2025","Fri Sep 26 01:40:51 GMT 2025","0","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","storageTest","storageTest()",""
"failed","Fri Sep 26 01:40:32 GMT 2025","Fri Sep 26 01:40:33 GMT 2025","1431","","api.UserApiTests","","api.UserApiTests","deleteUserTest","deleteUserTest()",""
"passed","Fri Sep 26 01:41:21 GMT 2025","Fri Sep 26 01:41:21 GMT 2025","607","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [25] A/B Testing, ab-testing.html, A/B Testing, class ui.pageObjects.ABTestingPage",""
"broken","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","11","","ui.tests.WebFormTests","","ui.tests.WebFormTests","readOnlyTest","readOnlyTest()",""
"passed","Fri Sep 26 01:41:17 GMT 2025","Fri Sep 26 01:41:18 GMT 2025","618","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [20] Console logs, console-logs.html, Console logs, class ui.pageObjects.ConsoleLogsPage",""
"passed","Fri Sep 26 01:40:56 GMT 2025","Fri Sep 26 01:40:57 GMT 2025","1213","","ui.tests.DownloadFileTests","","ui.tests.DownloadFileTests","DownloadPdfFileTest","DownloadPdfFileTest()",""
"passed","Fri Sep 26 01:40:41 GMT 2025","Fri Sep 26 01:40:48 GMT 2025","7582","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","infiniteScrollTest","infiniteScrollTest()",""
"passed","Fri Sep 26 01:41:09 GMT 2025","Fri Sep 26 01:41:10 GMT 2025","726","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [8] Slow calculator, slow-calculator.html, Slow calculator, class ui.pageObjects.SlowCalculatorPage",""
"failed","Fri Sep 26 01:40:26 GMT 2025","Fri Sep 26 01:40:28 GMT 2025","1649","","api.UserApiTests","","api.UserApiTests","createDefaultUserExtendedTest","createDefaultUserExtendedTest()",""
"broken","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","11","","ui.tests.WebFormTests","","ui.tests.WebFormTests","dropdownDatalistTest","dropdownDatalistTest()",""
"passed","Fri Sep 26 01:40:28 GMT 2025","Fri Sep 26 01:40:29 GMT 2025","1921","","api.UserApiTests","","api.UserApiTests","updateUserTest","updateUserTest()",""
"skipped","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","0","","ui.tests.LoginFormPlaywrightTests","","ui.tests.LoginFormPlaywrightTests","invalidCredentialsTest","invalidCredentialsTest(String, String)",""
"passed","Fri Sep 26 01:41:30 GMT 2025","Fri Sep 26 01:41:36 GMT 2025","6396","","ui.tests.LoadingImagesSelenideTests","","ui.tests.LoadingImagesSelenideTests","loadingImagesTest","loadingImagesTest(String) [3] award",""
"passed","Fri Sep 26 01:40:49 GMT 2025","Fri Sep 26 01:40:50 GMT 2025","777","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","iFrameTest","iFrameTest()",""
"passed","Fri Sep 26 01:40:53 GMT 2025","Fri Sep 26 01:40:53 GMT 2025","657","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","launchAlertDialogBoxTest","launchAlertDialogBoxTest()",""
"broken","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","25","","ui.tests.WebFormTests","","ui.tests.WebFormTests","optionsListTest","optionsListTest()",""
"broken","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","26","","ui.tests.LoginFormTests","","ui.tests.LoginFormTests","validCredentialsTest","validCredentialsTest()",""
"passed","Fri Sep 26 01:41:01 GMT 2025","Fri Sep 26 01:41:01 GMT 2025","698","","ui.tests.DropdownMenuTests","","ui.tests.DropdownMenuTests","doubleClickTest","doubleClickTest()",""
"passed","Fri Sep 26 01:41:05 GMT 2025","Fri Sep 26 01:41:05 GMT 2025","634","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [1] Web form, web-form.html, Web form, class ui.pageObjects.WebFormPage",""
"broken","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","14","","ui.tests.WebFormTests","","ui.tests.WebFormTests","boniGarciaLinkTest","boniGarciaLinkTest()",""
"passed","Fri Sep 26 01:41:17 GMT 2025","Fri Sep 26 01:41:17 GMT 2025","646","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [19] Multilanguage, multilanguage.html, Multilanguage page, class ui.pageObjects.MultilanguagePage",""
"broken","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","30","","ui.tests.WebFormTests","","ui.tests.WebFormTests","returnToIndexLinkTest","returnToIndexLinkTest()",""
"passed","Fri Sep 26 01:41:03 GMT 2025","Fri Sep 26 01:41:05 GMT 2025","2054","","ui.tests.HeaderTests","","ui.tests.HeaderTests","logoTest","logoTest()",""
"passed","Fri Sep 26 01:41:13 GMT 2025","Fri Sep 26 01:41:14 GMT 2025","724","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [13] IFrames, iframes.html, IFrame, class ui.pageObjects.IFramePage",""
"passed","Fri Sep 26 01:41:07 GMT 2025","Fri Sep 26 01:41:08 GMT 2025","581","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [5] Drag and drop, drag-and-drop.html, Drag and drop, class ui.pageObjects.DragAndDropPage",""
"passed","Fri Sep 26 01:41:07 GMT 2025","Fri Sep 26 01:41:07 GMT 2025","718","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [4] Mouse over, mouse-over.html, Mouse over, class ui.pageObjects.MouseOverPage",""
"broken","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","14","","ui.tests.WebFormTests","","ui.tests.WebFormTests","dropdownSelectTest","dropdownSelectTest()",""
"broken","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","24","","ui.tests.WebFormTests","","ui.tests.WebFormTests","textInputTest","textInputTest()",""
"passed","Fri Sep 26 01:41:14 GMT 2025","Fri Sep 26 01:41:15 GMT 2025","661","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [15] Web storage, web-storage.html, Web storage, class ui.pageObjects.WebStoragePage",""
"passed","Fri Sep 26 01:40:29 GMT 2025","Fri Sep 26 01:40:31 GMT 2025","1496","","api.UserApiTests","","api.UserApiTests","getUserByNameTest","getUserByNameTest()",""
"broken","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","27","","ui.tests.WebFormTests","","ui.tests.WebFormTests","datePickerTest","datePickerTest()",""
"broken","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","9","","ui.tests.WebFormTests","","ui.tests.WebFormTests","selectorsTest","selectorsTest()",""
"broken","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","15","","ui.tests.WebFormTests","","ui.tests.WebFormTests","checkboxTest","checkboxTest()",""
"passed","Fri Sep 26 01:41:11 GMT 2025","Fri Sep 26 01:41:12 GMT 2025","652","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [10] Infinite scroll, infinite-scroll.html, Infinite scroll, class ui.pageObjects.InfiniteScrollPage",""
"passed","Fri Sep 26 01:40:52 GMT 2025","Fri Sep 26 01:40:53 GMT 2025","668","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","acceptLaunchConfirmDialogBoxTest","acceptLaunchConfirmDialogBoxTest()",""
"passed","Fri Sep 26 01:41:02 GMT 2025","Fri Sep 26 01:41:03 GMT 2025","596","","ui.tests.HeaderTests","","ui.tests.HeaderTests","HeaderTitleTest","HeaderTitleTest()",""
"passed","Fri Sep 26 01:41:05 GMT 2025","Fri Sep 26 01:41:06 GMT 2025","663","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [2] Navigation, navigation1.html, Navigation example, class ui.pageObjects.NavigationPage",""
"passed","Fri Sep 26 01:40:38 GMT 2025","Fri Sep 26 01:40:38 GMT 2025","226","","ui.TrainingLocatorsTests","","ui.TrainingLocatorsTests","inputTest","inputTest()",""
"passed","Fri Sep 26 01:41:01 GMT 2025","Fri Sep 26 01:41:02 GMT 2025","676","","ui.tests.HeaderTests","","ui.tests.HeaderTests","HeaderDescriptionTest","HeaderDescriptionTest()",""
"passed","Fri Sep 26 01:41:00 GMT 2025","Fri Sep 26 01:41:01 GMT 2025","695","","ui.tests.DropdownMenuTests","","ui.tests.DropdownMenuTests","rightClickTest","rightClickTest()",""
"passed","Fri Sep 26 01:40:39 GMT 2025","Fri Sep 26 01:40:40 GMT 2025","737","","ui.TrainingLocatorsTests","","ui.TrainingLocatorsTests","linksTest","linksTest()",""
"passed","Fri Sep 26 01:40:38 GMT 2025","Fri Sep 26 01:40:39 GMT 2025","649","","ui.TrainingLocatorsTests","","ui.TrainingLocatorsTests","pickersTest","pickersTest()",""
"passed","Fri Sep 26 01:40:50 GMT 2025","Fri Sep 26 01:40:51 GMT 2025","1384","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","saveLaunchModalDialogBoxTest","saveLaunchModalDialogBoxTest()",""
"broken","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","14","","ui.tests.WebFormTests","","ui.tests.WebFormTests","disabledInputTest","disabledInputTest()",""
"passed","Fri Sep 26 01:41:09 GMT 2025","Fri Sep 26 01:41:09 GMT 2025","634","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [7] Loading images, loading-images.html, Loading images, class ui.pageObjects.LoadingImagesPage",""
"passed","Fri Sep 26 01:41:26 GMT 2025","Fri Sep 26 01:41:30 GMT 2025","4310","","ui.tests.LoadingImagesSelenideTests","","ui.tests.LoadingImagesSelenideTests","loadingImagesTest","loadingImagesTest(String) [2] calendar",""
"passed","Fri Sep 26 01:41:21 GMT 2025","Fri Sep 26 01:41:22 GMT 2025","618","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [26] Data types, data-types.html, Data types, class ui.pageObjects.DataTypesPage",""
"broken","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","13","","ui.tests.WebFormTests","","ui.tests.WebFormTests","dropdownDefaultOptionTest","dropdownDefaultOptionTest()",""
"passed","Fri Sep 26 01:41:15 GMT 2025","Fri Sep 26 01:41:15 GMT 2025","619","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [16] Geolocation, geolocation.html, Geolocation, class ui.pageObjects.GeolocationPage",""
"passed","Fri Sep 26 01:41:15 GMT 2025","Fri Sep 26 01:41:16 GMT 2025","609","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [17] Notifications, notifications.html, Notifications, class ui.pageObjects.NotificationsPage",""
"passed","Fri Sep 26 01:40:40 GMT 2025","Fri Sep 26 01:40:41 GMT 2025","870","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","shadowDomTest","shadowDomTest()",""
"broken","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","15","","ui.tests.WebFormTests","","ui.tests.WebFormTests","colorPickerTest","colorPickerTest()",""
"broken","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","27","","ui.tests.WebFormTests","","ui.tests.WebFormTests","editTextInputTest","editTextInputTest()",""
"passed","Fri Sep 26 01:40:57 GMT 2025","Fri Sep 26 01:40:58 GMT 2025","676","","ui.tests.DownloadFileTests","","ui.tests.DownloadFileTests","DownloadPngFileTest","DownloadPngFileTest()",""
"broken","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","28","","ui.tests.LoginFormTests","","ui.tests.LoginFormTests","invalidCredentialsTest","invalidCredentialsTest(String, String) [1] , ",""
"skipped","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","0","","ui.tests.LoginFormPlaywrightTests","","ui.tests.LoginFormPlaywrightTests","validCredentialsTest","validCredentialsTest()",""
"broken","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","15","","ui.tests.WebFormTests","","ui.tests.WebFormTests","movingRangePickerTest","movingRangePickerTest()",""
"broken","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","12","","ui.tests.WebFormTests","","ui.tests.WebFormTests","rangePickerTest","rangePickerTest()",""
"passed","Fri Sep 26 01:40:31 GMT 2025","Fri Sep 26 01:40:32 GMT 2025","1085","","api.UserApiTests","","api.UserApiTests","createDefaultUserTest","createDefaultUserTest()",""
"passed","Fri Sep 26 01:40:36 GMT 2025","Fri Sep 26 01:40:36 GMT 2025","76","","ui.TrainingLocatorsTests","","ui.TrainingLocatorsTests","headerTest","headerTest()",""
"passed","Fri Sep 26 01:41:19 GMT 2025","Fri Sep 26 01:41:19 GMT 2025","605","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [22] Slow login, login-slow.html, Slow login form, class ui.pageObjects.SlowLoginFormPage",""
"passed","Fri Sep 26 01:40:51 GMT 2025","Fri Sep 26 01:40:52 GMT 2025","759","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","cancelLaunchPromptDialogBoxTest","cancelLaunchPromptDialogBoxTest()",""
"broken","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","23","","ui.tests.LoginFormTests","","ui.tests.LoginFormTests","invalidCredentialsTest","invalidCredentialsTest(String, String) [2]         ,         ",""
"passed","Fri Sep 26 01:40:38 GMT 2025","Fri Sep 26 01:40:38 GMT 2025","560","","ui.TrainingLocatorsTests","","ui.TrainingLocatorsTests","selectorsTest","selectorsTest()",""
"passed","Fri Sep 26 01:41:16 GMT 2025","Fri Sep 26 01:41:17 GMT 2025","726","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [18] Get user media, get-user-media.html, Get user media, class ui.pageObjects.GetUserMediaPage",""
"passed","Fri Sep 26 01:40:58 GMT 2025","Fri Sep 26 01:40:59 GMT 2025","959","","ui.tests.DragAndDropTests","","ui.tests.DragAndDropTests","dragAndDropTest","dragAndDropTest()",""
"passed","Fri Sep 26 01:40:36 GMT 2025","Fri Sep 26 01:40:38 GMT 2025","1437","","ui.TrainingLocatorsTests","","ui.TrainingLocatorsTests","logoTest","logoTest()",""
"broken","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","11","","ui.tests.NavigationTests","","ui.tests.NavigationTests","nextButtonTest","nextButtonTest()",""
"passed","Fri Sep 26 01:40:55 GMT 2025","Fri Sep 26 01:40:56 GMT 2025","616","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","cancelLaunchConfirmDialogBoxTest","cancelLaunchConfirmDialogBoxTest()",""
"passed","Fri Sep 26 01:40:59 GMT 2025","Fri Sep 26 01:41:00 GMT 2025","1011","","ui.tests.DropdownMenuTests","","ui.tests.DropdownMenuTests","leftClickTest","leftClickTest()",""
"broken","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","14","","ui.tests.WebFormTests","","ui.tests.WebFormTests","fileInputTest","fileInputTest()",""
"passed","Fri Sep 26 01:40:55 GMT 2025","Fri Sep 26 01:40:55 GMT 2025","650","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","acceptLaunchPromptDialogBoxTest","acceptLaunchPromptDialogBoxTest()",""
"passed","Fri Sep 26 01:41:08 GMT 2025","Fri Sep 26 01:41:09 GMT 2025","646","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [6] Draw in canvas, draw-in-canvas.html, Drawing in canvas, class ui.pageObjects.DrawingInCanvasPage",""
"passed","Fri Sep 26 01:41:06 GMT 2025","Fri Sep 26 01:41:07 GMT 2025","869","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [3] Dropdown menu, dropdown-menu.html, Dropdown menu, class ui.pageObjects.DropdownMenuPage",""
"broken","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","19","","ui.tests.LoginFormTests","","ui.tests.LoginFormTests","invalidCredentialsTest","invalidCredentialsTest(String, String) [3] username, password",""
"broken","Fri Sep 26 01:41:45 GMT 2025","Fri Sep 26 01:41:45 GMT 2025","27","","ui.tests.NavigationTests","","ui.tests.NavigationTests","previousButtonTest","previousButtonTest()",""
"passed","Fri Sep 26 01:40:20 GMT 2025","Fri Sep 26 01:40:23 GMT 2025","3221","","api.FileTests","","api.FileTests","uploadFileTest","uploadFileTest()",""
