"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 20 01:51:43 GMT 2025","Fri Jun 20 01:51:43 GMT 2025","647","","ui.tests.HomePageTests","","ui.tests.HomePageTests","frameTest","frameTest()",""
"passed","Fri Jun 20 01:57:15 GMT 2025","Fri Jun 20 01:57:15 GMT 2025","825","","ui.tests.NavigationTests","","ui.tests.NavigationTests","nextButtonTest","nextButtonTest()",""
"skipped","Fri Jun 20 01:52:05 GMT 2025","Fri Jun 20 01:52:05 GMT 2025","0","","ui.tests.LoginFormPlaywrightTests","","ui.tests.LoginFormPlaywrightTests","validCredentialsTest","validCredentialsTest()",""
"passed","Fri Jun 20 01:57:24 GMT 2025","Fri Jun 20 01:57:24 GMT 2025","606","","ui.tests.WebFormTests","","ui.tests.WebFormTests","colorPickerTest","colorPickerTest()",""
"passed","Fri Jun 20 01:51:12 GMT 2025","Fri Jun 20 01:51:14 GMT 2025","1258","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","saveLaunchModalDialogBoxTest","saveLaunchModalDialogBoxTest()",""
"passed","Fri Jun 20 01:55:05 GMT 2025","Fri Jun 20 01:57:13 GMT 2025","127716","","ui.tests.LoginFormTests","","ui.tests.LoginFormTests","invalidCredentialsTest","invalidCredentialsTest(String, String) [2]         ,         ",""
"passed","Fri Jun 20 01:57:25 GMT 2025","Fri Jun 20 01:57:26 GMT 2025","602","","ui.tests.WebFormTests","","ui.tests.WebFormTests","readOnlyTest","readOnlyTest()",""
"passed","Fri Jun 20 01:51:17 GMT 2025","Fri Jun 20 01:51:18 GMT 2025","708","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","acceptLaunchPromptDialogBoxTest","acceptLaunchPromptDialogBoxTest()",""
"passed","Fri Jun 20 01:51:38 GMT 2025","Fri Jun 20 01:51:38 GMT 2025","621","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [19] Multilanguage, multilanguage.html, Multilanguage page, class ui.pageObjects.MultilanguagePage",""
"passed","Fri Jun 20 01:51:21 GMT 2025","Fri Jun 20 01:51:22 GMT 2025","914","","ui.tests.DragAndDropTests","","ui.tests.DragAndDropTests","dragAndDropTest","dragAndDropTest()",""
"passed","Fri Jun 20 01:51:22 GMT 2025","Fri Jun 20 01:51:23 GMT 2025","775","","ui.tests.DropdownMenuTests","","ui.tests.DropdownMenuTests","rightClickTest","rightClickTest()",""
"passed","Fri Jun 20 01:51:36 GMT 2025","Fri Jun 20 01:51:37 GMT 2025","593","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [17] Notifications, notifications.html, Notifications, class ui.pageObjects.NotificationsPage",""
"passed","Fri Jun 20 01:51:14 GMT 2025","Fri Jun 20 01:51:15 GMT 2025","689","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","acceptLaunchConfirmDialogBoxTest","acceptLaunchConfirmDialogBoxTest()",""
"passed","Fri Jun 20 01:57:17 GMT 2025","Fri Jun 20 01:57:18 GMT 2025","634","","ui.tests.WebFormTests","","ui.tests.WebFormTests","dropdownDefaultOptionTest","dropdownDefaultOptionTest()",""
"passed","Fri Jun 20 01:51:33 GMT 2025","Fri Jun 20 01:51:34 GMT 2025","558","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [11] Shadow DOM, shadow-dom.html, Shadow DOM, class ui.pageObjects.ShadowDomPage",""
"passed","Fri Jun 20 01:51:35 GMT 2025","Fri Jun 20 01:51:35 GMT 2025","568","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [14] Dialog boxes, dialog-boxes.html, Dialog boxes, class ui.pageObjects.DialogBoxesPage",""
"passed","Fri Jun 20 01:51:32 GMT 2025","Fri Jun 20 01:51:32 GMT 2025","572","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [9] Long page, long-page.html, This is a long page, class ui.pageObjects.LongPagePage",""
"passed","Fri Jun 20 01:57:13 GMT 2025","Fri Jun 20 01:57:14 GMT 2025","726","","ui.tests.LoginFormTests","","ui.tests.LoginFormTests","invalidCredentialsTest","invalidCredentialsTest(String, String) [3] username, password",""
"passed","Fri Jun 20 01:51:39 GMT 2025","Fri Jun 20 01:51:40 GMT 2025","605","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [21] Login form, login-form.html, Login form, class ui.pageObjects.LoginFormPage",""
"passed","Fri Jun 20 01:57:29 GMT 2025","Fri Jun 20 01:57:29 GMT 2025","617","","ui.tests.WebFormTests","","ui.tests.WebFormTests","optionsListTest","optionsListTest()",""
"passed","Fri Jun 20 01:51:23 GMT 2025","Fri Jun 20 01:51:24 GMT 2025","747","","ui.tests.DropdownMenuTests","","ui.tests.DropdownMenuTests","doubleClickTest","doubleClickTest()",""
"passed","Fri Jun 20 01:51:41 GMT 2025","Fri Jun 20 01:51:42 GMT 2025","580","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [25] A/B Testing, ab-testing.html, A/B Testing, class ui.pageObjects.ABTestingPage",""
"passed","Fri Jun 20 01:51:34 GMT 2025","Fri Jun 20 01:51:34 GMT 2025","574","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [12] Cookies, cookies.html, Cookies, class ui.pageObjects.CookiesPage",""
"passed","Fri Jun 20 01:51:27 GMT 2025","Fri Jun 20 01:51:28 GMT 2025","667","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [1] Web form, web-form.html, Web form, class ui.pageObjects.WebFormPage",""
"skipped","Fri Jun 20 01:51:16 GMT 2025","Fri Jun 20 01:51:16 GMT 2025","0","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","localStorageTest","localStorageTest()",""
"passed","Fri Jun 20 01:51:31 GMT 2025","Fri Jun 20 01:51:32 GMT 2025","596","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [8] Slow calculator, slow-calculator.html, Slow calculator, class ui.pageObjects.SlowCalculatorPage",""
"passed","Fri Jun 20 01:51:28 GMT 2025","Fri Jun 20 01:51:28 GMT 2025","575","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [2] Navigation, navigation1.html, Navigation example, class ui.pageObjects.NavigationPage",""
"passed","Fri Jun 20 01:51:34 GMT 2025","Fri Jun 20 01:51:35 GMT 2025","601","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [13] IFrames, iframes.html, IFrame, class ui.pageObjects.IFramePage",""
"passed","Fri Jun 20 01:51:18 GMT 2025","Fri Jun 20 01:51:18 GMT 2025","729","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","cancelLaunchConfirmDialogBoxTest","cancelLaunchConfirmDialogBoxTest()",""
"passed","Fri Jun 20 01:51:20 GMT 2025","Fri Jun 20 01:51:21 GMT 2025","788","","ui.tests.DownloadFileTests","","ui.tests.DownloadFileTests","DownloadPngFileTest","DownloadPngFileTest()",""
"passed","Fri Jun 20 01:51:00 GMT 2025","Fri Jun 20 01:51:01 GMT 2025","1350","","ui.TrainingLocatorsTests","","ui.TrainingLocatorsTests","logoTest","logoTest()",""
"passed","Fri Jun 20 01:51:32 GMT 2025","Fri Jun 20 01:51:33 GMT 2025","578","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [10] Infinite scroll, infinite-scroll.html, Infinite scroll, class ui.pageObjects.InfiniteScrollPage",""
"passed","Fri Jun 20 01:51:46 GMT 2025","Fri Jun 20 01:51:51 GMT 2025","4340","","ui.tests.LoadingImagesSelenideTests","","ui.tests.LoadingImagesSelenideTests","loadingImagesTest","loadingImagesTest(String) [2] calendar",""
"passed","Fri Jun 20 01:51:12 GMT 2025","Fri Jun 20 01:51:12 GMT 2025","714","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","iFrameTest","iFrameTest()",""
"passed","Fri Jun 20 01:51:37 GMT 2025","Fri Jun 20 01:51:38 GMT 2025","778","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [18] Get user media, get-user-media.html, Get user media, class ui.pageObjects.GetUserMediaPage",""
"passed","Fri Jun 20 01:57:27 GMT 2025","Fri Jun 20 01:57:28 GMT 2025","987","","ui.tests.WebFormTests","","ui.tests.WebFormTests","movingRangePickerTest","movingRangePickerTest()",""
"passed","Fri Jun 20 01:57:23 GMT 2025","Fri Jun 20 01:57:24 GMT 2025","640","","ui.tests.WebFormTests","","ui.tests.WebFormTests","rangePickerTest","rangePickerTest()",""
"passed","Fri Jun 20 01:51:03 GMT 2025","Fri Jun 20 01:51:04 GMT 2025","783","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","shadowDomTest","shadowDomTest()",""
"passed","Fri Jun 20 01:51:29 GMT 2025","Fri Jun 20 01:51:30 GMT 2025","580","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [5] Drag and drop, drag-and-drop.html, Drag and drop, class ui.pageObjects.DragAndDropPage",""
"passed","Fri Jun 20 01:57:22 GMT 2025","Fri Jun 20 01:57:23 GMT 2025","988","","ui.tests.WebFormTests","","ui.tests.WebFormTests","textareaInputTest","textareaInputTest()",""
"passed","Fri Jun 20 01:51:51 GMT 2025","Fri Jun 20 01:51:57 GMT 2025","6280","","ui.tests.LoadingImagesSelenideTests","","ui.tests.LoadingImagesSelenideTests","loadingImagesTest","loadingImagesTest(String) [3] award",""
"passed","Fri Jun 20 01:57:18 GMT 2025","Fri Jun 20 01:57:19 GMT 2025","620","","ui.tests.WebFormTests","","ui.tests.WebFormTests","checkboxTest","checkboxTest()",""
"passed","Fri Jun 20 01:57:22 GMT 2025","Fri Jun 20 01:57:22 GMT 2025","680","","ui.tests.WebFormTests","","ui.tests.WebFormTests","datePickerTest","datePickerTest()",""
"broken","Fri Jun 20 01:50:57 GMT 2025","Fri Jun 20 01:50:58 GMT 2025","58","","api.SmokeApiTests","","api.SmokeApiTests","deleteUserTest","deleteUserTest()",""
"passed","Fri Jun 20 01:51:15 GMT 2025","Fri Jun 20 01:51:16 GMT 2025","688","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","launchAlertDialogBoxTest","launchAlertDialogBoxTest()",""
"passed","Fri Jun 20 01:51:16 GMT 2025","Fri Jun 20 01:51:17 GMT 2025","1250","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","closeLaunchModalDialogBoxTest","closeLaunchModalDialogBoxTest()",""
"broken","Fri Jun 20 01:52:05 GMT 2025","Fri Jun 20 01:55:05 GMT 2025","180010","","ui.tests.LoginFormTests","","ui.tests.LoginFormTests","invalidCredentialsTest","invalidCredentialsTest(String, String) [1] , ",""
"passed","Fri Jun 20 01:50:56 GMT 2025","Fri Jun 20 01:50:57 GMT 2025","1659","","api.SmokeApiTests","","api.SmokeApiTests","createDefaultUserTest","createDefaultUserTest()",""
"passed","Fri Jun 20 01:51:40 GMT 2025","Fri Jun 20 01:51:40 GMT 2025","612","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [22] Slow login, login-slow.html, Slow login form, class ui.pageObjects.SlowLoginFormPage",""
"passed","Fri Jun 20 01:57:20 GMT 2025","Fri Jun 20 01:57:21 GMT 2025","623","","ui.tests.WebFormTests","","ui.tests.WebFormTests","dropdownDatalistTest","dropdownDatalistTest()",""
"passed","Fri Jun 20 01:51:30 GMT 2025","Fri Jun 20 01:51:31 GMT 2025","640","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [6] Draw in canvas, draw-in-canvas.html, Drawing in canvas, class ui.pageObjects.DrawingInCanvasPage",""
"passed","Fri Jun 20 01:51:04 GMT 2025","Fri Jun 20 01:51:11 GMT 2025","7056","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","infiniteScrollTest","infiniteScrollTest()",""
"passed","Fri Jun 20 01:50:57 GMT 2025","Fri Jun 20 01:50:57 GMT 2025","65","","api.SmokeApiTests","","api.SmokeApiTests","createInvalidUserTest","createInvalidUserTest()",""
"passed","Fri Jun 20 01:51:43 GMT 2025","Fri Jun 20 01:51:46 GMT 2025","2985","","ui.tests.LoadingImagesSelenideTests","","ui.tests.LoadingImagesSelenideTests","loadingImagesTest","loadingImagesTest(String) [1] compass",""
"passed","Fri Jun 20 01:57:21 GMT 2025","Fri Jun 20 01:57:22 GMT 2025","662","","ui.tests.WebFormTests","","ui.tests.WebFormTests","returnToIndexLinkTest","returnToIndexLinkTest()",""
"passed","Fri Jun 20 01:57:20 GMT 2025","Fri Jun 20 01:57:20 GMT 2025","734","","ui.tests.WebFormTests","","ui.tests.WebFormTests","editTextInputTest","editTextInputTest()",""
"passed","Fri Jun 20 01:57:17 GMT 2025","Fri Jun 20 01:57:17 GMT 2025","660","","ui.tests.WebFormTests","","ui.tests.WebFormTests","disabledInputTest","disabledInputTest()",""
"passed","Fri Jun 20 01:51:28 GMT 2025","Fri Jun 20 01:51:29 GMT 2025","581","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [3] Dropdown menu, dropdown-menu.html, Dropdown menu, class ui.pageObjects.DropdownMenuPage",""
"passed","Fri Jun 20 01:51:18 GMT 2025","Fri Jun 20 01:51:20 GMT 2025","1450","","ui.tests.DownloadFileTests","","ui.tests.DownloadFileTests","DownloadPdfFileTest","DownloadPdfFileTest()",""
"skipped","Fri Jun 20 01:52:05 GMT 2025","Fri Jun 20 01:52:05 GMT 2025","0","","ui.tests.LoginFormPlaywrightTests","","ui.tests.LoginFormPlaywrightTests","invalidCredentialsTest","invalidCredentialsTest(String, String)",""
"passed","Fri Jun 20 01:51:42 GMT 2025","Fri Jun 20 01:51:43 GMT 2025","587","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [26] Data types, data-types.html, Data types, class ui.pageObjects.DataTypesPage",""
"passed","Fri Jun 20 01:57:26 GMT 2025","Fri Jun 20 01:57:27 GMT 2025","778","","ui.tests.WebFormTests","","ui.tests.WebFormTests","fileInputTest","fileInputTest()",""
"passed","Fri Jun 20 01:50:57 GMT 2025","Fri Jun 20 01:50:57 GMT 2025","64","","api.SmokeApiTests","","api.SmokeApiTests","updateUserTest","updateUserTest()",""
"passed","Fri Jun 20 01:51:35 GMT 2025","Fri Jun 20 01:51:36 GMT 2025","596","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [15] Web storage, web-storage.html, Web storage, class ui.pageObjects.WebStoragePage",""
"passed","Fri Jun 20 01:51:41 GMT 2025","Fri Jun 20 01:51:41 GMT 2025","584","","ui.tests.HomePageTests","","ui.tests.HomePageTests","linksTest","linksTest(String, String, String, Class) [24] Download files, download.html, Download files, class ui.pageObjects.DownloadFilesPage",""
"passed","Fri Jun 20 01:57:24 GMT 2025","Fri Jun 20 01:57:25 GMT 2025","723","","ui.tests.WebFormTests","","ui.tests.WebFormTests","dropdownSelectTest","dropdownSelectTest()",""
"passed","Fri Jun 20 01:51:24 GMT 2025","Fri Jun 20 01:51:25 GMT 2025","620","","ui.tests.HeaderTests","","ui.tests.HeaderTests","HeaderDescriptionTest","HeaderDescriptionTest()",""
"passed","Fri Jun 20 01:57:28 GMT 2025","Fri Jun 20 01:57:29 GMT 2025","648","","ui.tests.WebFormTests","","ui.tests.WebFormTests","textInputTest","textInputTest()",""
"passed","Fri Jun 20 01:57:19 GMT 2025","Fri Jun 20 01:57:20 GMT 2025","887","","ui.tests.WebFormTests","","ui.tests.WebFormTests","boniGarciaLinkTest","boniGarciaLinkTest()",""
"passed","Fri Jun 20 01:51:22 GMT 2025","Fri Jun 20 01:51:22 GMT 2025","730","","ui.tests.DropdownMenuTests","","ui.tests.DropdownMenuTests","leftClickTest","leftClickTest()",""
"passed","Fri Jun 20 01:51:00 GMT 2025","Fri Jun 20 01:51:00 GMT 2025","63","","ui.TrainingLocatorsTests","","ui.TrainingLocatorsTests","headerTest","headerTest()",""
"passed","Fri Jun 20 01:51:01 GMT 2025","Fri Jun 20 01:51:01 GMT 2025","214","","ui.TrainingLocatorsTests","","ui.TrainingLocatorsTests","inputTest","inputTest()",""
"skipped","Fri Jun 20 01:51:14 GMT 2025","Fri Jun 20 01:51:14 GMT 2025","0","","ui.tests.BrowserAgnosticFeaturesTests","","ui.tests.BrowserAgnosticFeaturesTests","storageTest","storageTest()",""
